tweet;gender
@JuanRubioRuiz @UMEgob Eso mismo le paso a un amigo mio, Militar..Pregunto en Peaje y le dijeron que NO habia problemas, sólo los normales de precauciones de velocidad... A los 30km aprox..se quedó parado y atrapado..Le llevaron gasolina y alimento un compañero militar en Skys.De pelicula de miedo;1
@EstherRuizCs Que pena la verdad parece una película de Monty Phyton;-1
@EstherRuizCs #oprahforpresident;-1
@EstherRuizCs Brillante, Oprah Winfrey! Que sus palabras se hagan realidad!!;-1
@juantri73 @CercaniasMadrid Los eternos  minutos RENFE que hicieron tan larga mi juventud;1
@juantri73 @CercaniasMadrid Me suena...;1
@juantri73 @CercaniasMadrid Espantoso, retrasos todos los dias. Así quieren fomentar el transporte público?. Imposible;1
@juantri73 Un fuerte abrazo.  Tengo grandes recuerdos de su familia y sus años en Morón. Gran piloto y gran persona;1
@juantri73 Su padre estuvo destinado en Morón y conocido como El Trini?;1
@juantri73 https://t.co/pXg5NTmQln;1
@juantri73 buenísimo el relato, de mis preferidos de Cortázar...aunque se quedaron más tiempo que los de la AP6 les dieron las mismas explicaciones...0...🤦🏽‍♂️;1
@enri_vel @expansioncom Nunca. Este país no respeta ni a los jóvenes ni a los científicos. Por eso no somos punteros en patentes.;1
@enri_vel @expansioncom Podrías poner su nombre, ya sabemos que es un buen científico.;1
@enri_vel @expansioncom Qué pasada el chico!!😳;1
@CsarZafra  https://t.co/YbcJtfxxN8;1
"@CsarZafra @Cs_Madrid “Es muy probable que Cifuentes vuelva a la comisión""https://t.co/PSjCjfEjAB";1
@CsarZafra Hay que tener cuidado con estas frases lapidarias...mañana pudiera ser que se aplique a Cs;1
@CsarZafra Utilizar como referencia noticias de periódicos basura resta puntos, César...;1
@CsarZafra Oye yo casi agradezco que desperdicie dinero público para perder votos constantemente, más caro nos saldría si gobernasen.;1
@CsarZafra Si eso es lo peor de todo, ya verás cuando acabe la legislatura en la CAM y el PP no haya hecho lo que pactasteis. Aunque bueno, cobrando lo que cobras, yo también me pondría a criticar al resto mientras mi partido mantiene a corruptos dicho por @Albert_Rivera https://t.co/LHsdBttRvR;1
@CsarZafra @Cs_Madrid Lo peor de todo para vosotros, podemos es lo mejor que le a podido pasar a éste país.;1
@CsarZafra Y Tele Madrid le sigue el juego??. No podemos aguantar una TV3 y una nueva TeleCifu. Por favooooor!!!. Basta ya!!!!;1
"@CsarZafra Menos mal que venía a limpiar el partido con premisa de intolerancia ""cero"" ante la corrupción. Otra más tapando el despropósito.!!! Qué desespere de clientelismo Ppetiano !!.";1
@CsarZafra Solo nos necios se creen en Cs.;1
@CsarZafra 😏 Si es que al ser en agosto la mente de @ccifuentes estaba de vacaciones... 😜 #WinterIsComing;1
@CsarZafra Y aún así los dejáis gobernar... bobos!;1
@CsarZafra Gracias a Cś se han conseguido muchas cosas para las personas de la comunidad y no queda ningún imputado del PP en la asamblea, eso sin entrar a formar parte del gobierno ni coger sillones,como parece que es lo que interesa a otros;1
@CsarZafra Y ciudadanos la lengua muy larga, en vuestras manos siempre ha estado el echar la corrupción de la comunidad, y en queos estáis limitando?? En nada!!! Decía usted de corrupción??;1
@CsarZafra Pero q dices! Si sois los culpables d q esta rubia y sus ranas,sigan haciendo lo q les sale del sorete en la Comunidad de Madrid!Vamos..q nadie se cree q vayais a hacer algo para sacarla d allí..si sois coleguis! #hipócrita;1
"@CsarZafra Y con ... "" ha todo cerdo/a le llega su San Martín"", llega... "" No escupas tanto pa' arriba no vaya a ser..."" Qué pasa con el Tribunal de cuentas y Cs? 😌";1
@CsarZafra Da asco ver cómo sois tan cínicos de criticar en redes a Cifuentes y apoyar los injustos presupuestos de la Comunidad de Madrid en Asamblea;1
@CsarZafra Oye César...qué vergüenza!! no?? Me pregunto, quién permitirá que esta gente gobierne?? Una pena no crees?? Ah nooo que es tu partido el que lo permite👍;1
@CsarZafra @ignacioaguado ¿Cómo se siente un político de Cs en la Comunidad de Madrid mantenimiento en el gobierno a este PP?;1
@CsarZafra Y por qué dejáis que gobiernen?;1
@CsarZafra #CsVigilando 👇🏼 #WinterIsComing https://t.co/wpa9d1pULd;1
@CsarZafra Donde dije digo, digo Diego;1
@CsarZafra IMPUTADA CONCEJALA DE CIUDADANOS EN HOYO DE MANZANARES POR APOYAR CHANCHULLOS DEL PP https://t.co/7WRPXCgzf5;1
@CsarZafra Oye, guapísimo. ¿Y el currículum? 😜;1
@CsarZafra señala que PP de Cifuentes se ha quitado la careta saliendo de la Comisión contra la corrupción https://t.co/mVXpIepHZK;1
@CsarZafra Si el PP sigue en el poder es porque los de izquierdas no fueron a votar en la repetición de las Generales en 2016. Mucho hablar por Tuiter y poco hacer lo que se debe. Es lo de siempre: cero autocrítica de Podemos.;1
@CsarZafra Jajajajaj.  Sois una panda de listos.  Viva el PP.;1
@CsarZafra Me ayudas a elaborar mi CV de forma legal y transparente ?;1
@CsarZafra @el_pais Si Ud y su partido no los mantuviesen en el gobierno, hace tiempo q estarían fuera, de la Comisión y de la Asamblea;1
@CsarZafra Llegarían tarde a la reunión, con su jefe, para determinar que hacer  para atajar el avance de Ciudadanos. Más les valdría limpiar su casa y sacudir alfombras.;1
@CsarZafra “El PP de Cifuentes se ha quitado la careta saliendo de la Comisión contra la corrupción” https://t.co/P1zLKEHgKB;1
@CsarZafra Son los DUEÑOS DEL CORRAL Y HAY QUE BAILAR AL SON QUE TOCANFUERA CON TODOS;1
@CsarZafra Si es que no quieren arreglar nadaQuieren que los ESPAÑOLES SEAMOS TONTITOSPARA MO PEDIRLES CUENTASFUERA TODOS;1
@CsarZafra Demuestran el respeto y el miedo que os tienen.;1
@CsarZafra @ignacioaguado Sale 🏃🏃del circo podemita!!;1
@CsarZafra Por aquello de ma......... El último;1
@CsarZafra ¿y ciudadanos sigue apoyando al PP? a eso lo llamo yo regeneración democrática, sí, señor. vaya manera de engañar a la gente que gastan estos naranjitos.;1
@CsarZafra Muy ingenioso César. Siendo el partido que ha permitido que Púnica y Gürtel sigan gobernando la Comunidad y que aprueba los injustos presupuestos de Cifuentes no esperaba más que un tuit ingenioso.;1
@CsarZafra ¿Cuál va a ser la posición de Cs? ¿Qué consecuencias tendrá para todos que se vayan así por así de la comisión?;1
@oriolamat Ha dit “era”?🤔;1
@oriolamat @dobridc I ❤️ 🇧🇪;1
@oriolamat Aqui prima la corruPPcion y las comisiones;1
@oriolamat @ESADE Having lived in #2 and #4, my vote would go #barcelona, hands down.;1
@oriolamat Pero lo que es incomprensible es que tras haberse comprobado la ineficacia de este medio de transporte, asi como los costes que generan estas lineas ferreas al estado espanyol, aun persistan en construir mas km de lineas.;1
@oriolamat Olé olé Barcelona es futuro por más que dicen que no van a venir empresas ,y que se van a ir todas ,pipiripi dejarnos paso,que nos vamooooooos;1
@oriolamat Pero de esa lista de países, España es el más rico. Por eso podemos permitirnos tener infraestructuras que no sirven para casi nada.;1
@oriolamat Es que aquí nos sobran los dineros..;1
"@oriolamat Pero, y lo que se ""trinca"" aqui de mordida, que ???";1
@oriolamat 👏👏👏👏👏;1
@oriolamat  https://t.co/vCjgZZy8ly;1
@oriolamat Inaceptable!!!;1
@oriolamat Claro, si no hay presupuestos cómo va a haber obra pública,vaya nivelazo hijo, te cubres tú y tu Universidad Pompeu Fabra de gloria cada vez que abres la boca.;1
@oriolamat @VIAEmpresa Heu comptat els verds i els grisos?;1
@oriolamat Somos medio país de idiotas.;1
@oriolamat @franceschoms Seguís con la matraca de #españanosroba cuando eran los “muy catalanes “ los q han robado a manos llenas , y seguís apoyandolos , luego nos decís porq nos queremos ir de una Cataluña antigua y tractorista #TabarniaisnotCatalonia #HelpTabarnia https://t.co/OjFTXh785s;1
@oriolamat  https://t.co/cmAvXgOpD2;1
@oriolamat Ya es tiempo para Art. 7 que republica banana;1
@oriolamat @jordigoula Mi barriga crece como a un 10% anual y no hay premio. Ahora en serio, lo unico que crece de forma indefinida en la naturaleza se llama cáncer.;1
@oriolamat @jordigoula  https://t.co/PsAZUjqWUm;1
@oriolamat @jordigoula  https://t.co/GMkjOk4DWX;1
@oriolamat @jordigoula ...això ens fa sentit forts, però que cal fer??? Llegir twits? Manis? ..sense frivolitzar..necessitem lideratges clars i TRANSVERSALS!!! més que mai!!;1
@oriolamat @jordigoula Imagineu-vos si no tinguéssim tot un Estat en contra;1
@oriolamat @jordigoula Maxima difusió ,,, please;1
@oriolamat @jordigoula I sixo es el k els fot;1
@oriolamat @jordigoula Mentir es gratis.Mentir es de miserables.;1
@oriolamat @jordigoula Y una mierda!! La economía está bajo mínimos, te lo dice un autónomo, no engañéis a la gente,;1
@oriolamat @joseprull O sigui que marxin les empreses ...no passa res...;1
@oriolamat @jordigoula Y con 2.000 empresas menos, más mérito aún. Es lo bueno de estar en España!;1
@oriolamat @leconomic QUE lo paguen los madrileños.;1
@oriolamat @leconomic ¿Es malversación?https://t.co/CkpRNad5LI;1
@dolorsbassac @Esquerra_ERC Eso no llega a un barrio de Tabarnia;-1
@dolorsbassac dices que trabajas por un país libre, será libre de presuntos delincuentes como tú y socialmente justo, sin comisiones eh, por favor.;-1
@dolorsbassac També ho és això. O sigui que pasta per pagar un sou a gent que porti dos anys empadronada tenim i perquè puguin esudiar els joves catalans no? Fes-t'ho mirar, bonica https://t.co/frGW1iQlSg;-1
@dolorsbassac Mentirosa!!! Tu que has desviado el dinero de bienestar social al independentism, encima de racista eres mentirosa.;-1
"@dolorsbassac @martarovira Endevines qui està inclosa ?,. En la qual t'has ficat...  ""Bona sort"": ""Pucheritos"" de Vic, jejeje.... https://t.co/xEjwbNKdDD";-1
@dolorsbassac @catalan_gov Entre tantes i tantes coses essencials;-1
@dolorsbassac Esto se llama manipulacion,de verdad que se la cree alguien.;-1
@dolorsbassac https://t.co/feScEE2yhlEx diputado independentista díse k todo el proces era un farol;-1
@dolorsbassac Que asco de gente, saltandose las leyes por una fantasia;-1
@dolorsbassac De pena!!!;-1
@dolorsbassac @martarovira https://t.co/pFtDjRxg0G;-1
@dolorsbassac @Esquerra_ERC Ya, nos tomáis por idiotas;-1
@dolorsbassac @Esquerra_ERC Esto es lo que lo que frena el desarrollo social https://t.co/XrGBvNfL8z;-1
@dolorsbassac Como se nota que a ella no le hace falta.Españoles despertaros que aquí nos hundimos todos.;-1
@dolorsbassac @MTudela La renda garantida pels no-catalans?? Repùblica i defensem d'una vegada a la nostre gent;-1
@dolorsbassac La renta garantizada es una autopia simp!emente por la misma naturaleza humana si recibes sin dar nada a cambio no se valora el esfuerzo, otra cosa seria la renta garantizada a cambio de trabajos para la comunidad, limpiar bosques, pintar colegios, cuidar jardines etc.;-1
@dolorsbassac Ole tú ! Fascistas del viva Ejpaña !;-1
@dolorsbassac no ho podem permetre és una de les lleis bàsiques per la nostra ciutadania https://t.co/PTV850prPm;-1
@dolorsbassac Menudos impresentables, eso lo tendrían que decir en Salvarme, se enterara más gente, y no culparian a quienes no tienen culpa ni son responsables del desastre económico para gente necesitada......;-1
@dolorsbassac Imperdonable!;-1
@dolorsbassac @didaclopez Vols dir Dolors que és cosa del 155?https://t.co/tA3Y5lrF7m;-1
@dolorsbassac Esto era sin 155 https://t.co/YR8UKzH855;-1
@dolorsbassac @xaviermarg1977 Si m'ho permeteu: important per A les persones del país!;-1
@dolorsbassac El 155 no va al desaparecer de Catalunya.   Mientras que exista el riesgo desobediencia.;-1
@dolorsbassac Pareu de mentir!;-1
@dolorsbassac @martarovira Corruptos y racistas.... Lo tenéis todo.;-1
@dolorsbassac Hay qué luchar  por que sea  presidente y quitar  a estos sinvergüenzas;-1
@dolorsbassac Com podem fer q aquests missatges arribin a la gent q ha votat Cs, PSC i PP?;-1
@dolorsbassac Que tiene que ver una cosa con la otra. A mi me daría vergüenza mentir de esa forma. Que Dios os perdone por engañar y manipular a la gente.;-1
@dolorsbassac Tu del proces? Ya lo dices todo;-1
@dolorsbassac Poca vergonya i cinisme...https://t.co/id8kLv9NzV;-1
@dolorsbassac Pues bajaros del carro golpista, respetar a vuestros vecinos y familiares y se terminará el 155, si persistís, pues 155, 143 y lo que haga falta, para que los golpistas respeten a sus vecinos, familiares, etc, es la mejor medicina para que la DEMOCRACIA se respete y se CUMPLA!!!!;-1
@dolorsbassac No és veritat https://t.co/2ChnW5wk85;-1
@dolorsbassac @Esquerra_ERC Be aixo de la renda garantida es molt dir,soc indepe ehh avans de tot i avans de pasar tot ,la vaig demanar ,no dire aqui lo q entra a casa meva pero os seguro q no arribem i me la can denegar,les condicions s.han de mirar molt i molt!! Fican uns minims per poguer cobrar;-1
@dolorsbassac Gran noticia. https://t.co/UJE9JTarma;-1
@dolorsbassac Xenófoba;-1
@dolorsbassac @ForcadellCarme .;-1
@albertbatalla Molta sort !;1
@albertbatet @Carbazas_ Totalment d'acord.;1
@albertbatet I la Meritxell ??;1
@albertbatet Ben presents!!;1
@albertbatet 11) Ni un pas enrere: o investim Puigdemont o no investim ningú.;1
@albertbatet , treballador incansable per #Valls i Catalunya... https://t.co/kKhZbnS3WD;1
@albertbatet Con un tweet así, casi 2.000 Likes y 1.300 Retweets, el engagement sube y Albert Batet tambien.... en #RankingAlcaldes donde se convierte en el nuevo n°1;1
@albertbatet 11) la truja s ha escapat ..... xD ja saveu qui es xD hemos decapitado..;1
@albertbatet Tot veritat;1
"@albertbatet @lopezbofill I el ""a por ellos"" deToni Soler desitjant la ""mort"" dels que no pensen com ell, què és??....";1
@albertbatet @YelnikoffMikael Esa realidad es posverdad;1
@albertbatet @albert_dmcat No respecten Catalunya, més la volen esclafar, destruir, desintegrar ...;1
@albertbatet Ni una es verdad. Ya es difícil. Sigue en tu mundo. A, que Los Reyes son los padres. De nada.;1
@albertbatet Molt sintètic i real;1
@albertbatet No respecten la democràcia perque no saben qué és!!ni ara ni mai;1
@albertbatet @jaume_pros Quina merda!!;1
@albertbatet Otra irrealidad de la Catalunya que no quereis ver y que Convergencia hizo que existiera gracias a sus recortes https://t.co/Ezsp5dYMNb;1
@albertbatet La republica se puede hacer si se es mayoria pero no es mayoria pues es un 45 por ciento entonces no se puede obligar a un pueblo a hacer lo que no quieren eso es democracia no querer imponer una dictadura;1
@albertbatet @elsa_artadi Lazo amarillo tonto seguro;1
@albertbatet Va plora una miqueta;1
@albertbatet 11) Amenazas con el ejercito12) No dejan formar govern con nuestros elegidos;1
@albertbatet Això només té un nom Albert: DICTADURA!!!!;1
@albertbatet Clar i català;1
